,Unnamed: 0,batch_size,clip_grad_norm,data_path,device,exclude_classes,handle_max_length,logging_steps,max_lr,model,num_classes,num_epochs,output_dir,save_path,seed,warmup_steps,weight_decay,c,grad_accum_steps,reduction,f1_score
172,172,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220501/085631,87144,150,0.0001,,4.0,attention,0.6277056277056277
173,173,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220501/143445,86109,50,0.01,,4.0,attention,0.5943280423280424
174,174,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220501/123945,82659,25,1e-05,,4.0,attention,0.6525300780784045
175,175,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220501/131748,27969,25,0.0001,,4.0,attention,0.6448600141207811
176,176,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220501/142859,59896,25,0.01,,4.0,attention,0.5645246311084822
177,177,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220501/161142,26944,25,0.001,,4.0,attention,0.6807497467071936
178,178,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220501/091332,32367,50,0.001,,4.0,attention,0.6295240647643394
0,0,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/000423,3581,50,1e-05,,4.0,max,0.5967443431273219
1,1,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/014259,26313,50,0.01,,4.0,max,0.612950397367695
2,2,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/010722,94650,25,0.001,,4.0,max,0.5211477411477412
3,3,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/001740,14062,100,1e-05,,4.0,max,0.6324468085106383
4,4,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/011828,50808,100,0.001,,4.0,max,0.6373017424023875
5,5,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/014552,20159,50,0.01,,4.0,max,0.6223563903796462
6,6,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/013206,29025,150,0.001,,4.0,max,0.7030851998243303
7,7,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/013812,91493,25,0.01,,4.0,max,0.62789410842429
8,8,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/000716,7460,50,1e-05,,4.0,max,0.6431911479325272
9,9,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/005639,70430,150,0.0001,,4.0,max,0.5328138528138529
10,10,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/012711,37750,150,0.001,,4.0,max,0.5955555555555556
11,11,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/002921,80683,25,0.0001,,4.0,max,0.6138391735306435
12,12,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/000641,62217,50,1e-05,,4.0,max,0.5378478261831734
13,13,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/004227,48445,50,0.0001,,4.0,max,0.6107414349682391
14,14,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/010205,9557,25,0.001,,4.0,max,0.6227272727272728
15,15,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/015116,19803,100,0.01,,4.0,max,0.5824760765550239
16,16,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/003723,2979,50,0.0001,,4.0,max,0.5867707357968466
17,17,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/014608,60723,50,0.01,,4.0,max,0.6385376306970992
18,18,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/001244,55325,100,1e-05,,4.0,max,0.5837662337662337
19,19,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/005344,82608,150,0.0001,,4.0,max,0.6543023578363384
20,20,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/005613,78646,150,0.0001,,4.0,max,0.6036068824273733
21,21,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/011011,10985,50,0.001,,4.0,max,0.6305473941435622
22,22,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/003147,54689,25,0.0001,,4.0,max,0.5675482380650421
23,23,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/004543,8231,100,0.0001,,4.0,max,0.564945646945647
24,24,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/003747,72897,50,0.0001,,4.0,max,0.5792996003522319
25,25,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/012106,60181,100,0.001,,4.0,max,0.6809858632922114
26,26,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/011022,12258,50,0.001,,4.0,max,0.5660053800635513
27,27,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/013442,87704,25,0.01,,4.0,max,0.5511571412735363
28,28,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/013514,62505,25,0.01,,4.0,max,0.5467032967032968
29,29,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/015941,98725,150,0.01,,4.0,max,0.5044422244422244
30,30,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/015208,30781,100,0.01,,4.0,max,0.6682590612002377
31,31,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/002050,37902,150,1e-05,,4.0,max,0.5587062450068119
32,32,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/001236,99890,100,1e-05,,4.0,max,0.5766402575584786
33,33,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/003127,90126,25,0.0001,,4.0,max,0.5926383693825554
34,34,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/004519,44940,100,0.0001,,4.0,max,0.6108104370274755
35,35,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/012652,36713,150,0.001,,4.0,max,0.5745744451626804
36,36,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/012115,58374,100,0.001,,4.0,max,0.5376770186335403
37,37,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/020310,51200,150,0.01,,4.0,max,0.7228013312090866
38,38,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220430/010223,9925,25,0.001,,4.0,max,0.6147098736166254
39,39,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/002340,96170,150,1e-05,,4.0,max,0.6816813375490473
40,40,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/011329,91664,50,0.001,,4.0,max,0.6101878535836049
41,41,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/004843,42801,100,0.0001,,4.0,max,0.6115511869305248
42,42,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220430/015929,19586,150,0.01,,4.0,max,0.6293892246367494
43,43,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220430/015706,71421,100,0.01,,4.0,max,0.6696622508652583
44,44,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220429/211852,50405,50,0.01,,4.0,max,0.6070843221009334
45,45,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220429/230629,41189,100,0.001,,4.0,max,0.5994518727031042
46,46,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220429/184638,20680,150,0.001,,4.0,max,0.6785831738562951
47,47,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220429/212741,28516,100,0.01,,4.0,max,0.611583690283922
48,48,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220429/182016,56416,50,0.001,,4.0,max,0.5533198243836541
49,49,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220429/204517,67276,50,0.001,,4.0,max,0.601067361169663
50,50,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220429/220333,17499,100,1e-05,,4.0,max,0.6367441860465116
51,51,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220429/203657,53095,25,0.001,,4.0,max,0.5988192605668334
52,52,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220429/174256,78635,25,0.0001,,4.0,max,0.5824561049716329
53,53,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220429/192925,80844,25,1e-05,,4.0,max,0.5431087964939242
54,54,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220429/204754,74894,50,0.001,,4.0,max,0.6464370412196498
55,55,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220429/222502,36008,50,0.0001,,4.0,max,0.572782440419848
56,56,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220429/234235,69822,100,0.01,,4.0,max,0.6042486772486773
57,57,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220429/230309,84423,50,0.001,,4.0,max,0.6894557823129253
58,58,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220429/192101,23867,150,0.01,,4.0,max,0.6557420357420358
59,59,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220429/192215,97535,150,0.01,,4.0,max,0.6089159067882471
60,60,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220429/224432,17431,150,0.0001,,4.0,max,0.5965863726748722
61,61,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220429/200712,64913,25,0.0001,,4.0,max,0.6578195750609545
62,62,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220429/210229,6380,150,0.001,,4.0,max,0.6243307493540052
63,63,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220429/184921,2537,150,0.001,,4.0,max,0.536778725466812
64,64,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220429/173418,16395,150,1e-05,,4.0,max,0.6149896480331263
65,65,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220429/194616,54041,100,1e-05,,4.0,max,0.594137387160643
66,66,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220429/214400,5519,25,1e-05,,4.0,max,0.6317663817663817
67,67,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220429/171822,98327,50,1e-05,,4.0,max,0.6093353278419215
68,68,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220429/212257,6461,50,0.01,,4.0,max,0.6815925153029492
69,69,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220429/180750,73658,150,0.0001,,4.0,max,0.6240424590888988
70,70,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220429/212703,69135,100,0.01,,4.0,max,0.5751537287240872
71,71,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220429/232812,9676,25,0.01,,4.0,max,0.6049303472423817
72,72,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220429/211345,19218,25,0.01,,4.0,max,0.632624716553288
73,73,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220429/180317,19136,150,0.0001,,4.0,max,0.6276168965609961
74,74,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220429/181141,34636,25,0.001,,4.0,max,0.6341050616050616
75,75,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220429/174628,35617,50,0.0001,,4.0,max,0.6938512055539918
76,76,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220429/235917,58566,25,1e-05,,4.0,max,0.5992536352536353
77,77,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,60,../results,../results/20220429/172105,48636,100,1e-05,,4.0,max,0.6010600940833499
78,78,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220429/200447,84480,25,0.0001,,4.0,max,0.5935263853488152
79,79,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220429/193055,80519,25,1e-05,,4.0,max,0.5787402669701975
80,80,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220429/231446,74407,150,0.001,,4.0,max,0.6310037331089962
81,81,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220429/205749,41189,100,0.001,,4.0,max,0.6601038961038961
82,82,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220429/225831,45219,50,0.001,,4.0,max,0.6544254799573949
83,83,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220429/203226,44086,150,0.0001,,4.0,max,0.5773533499508147
84,84,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220429/231756,14017,150,0.001,,4.0,max,0.6019948057424338
85,85,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220429/213522,20195,150,0.01,,4.0,max,0.5542626262626262
86,86,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220429/172321,5153,100,1e-05,,4.0,max,0.6643240761437573
87,87,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220429/202001,79242,100,0.0001,,4.0,max,0.6235485039187149
88,88,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220429/195755,468,150,1e-05,,4.0,max,0.6407174676668521
89,89,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220429/205409,79226,100,0.001,,4.0,max,0.6453114579165
90,90,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,60,../results,../results/20220429/211837,15079,50,0.01,,4.0,max,0.5725775193798449
91,91,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220429/220004,91288,100,1e-05,,4.0,max,0.589699019240086
92,92,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220429/233409,12600,50,0.01,,4.0,max,0.6543973219165035
93,93,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220429/221722,29301,25,0.0001,,4.0,max,0.5759163867114594
94,94,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220429/180731,5702,150,0.0001,,4.0,max,0.5421753827798768
95,95,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220429/225007,98954,25,0.001,,4.0,max,0.6028062775497797
96,96,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220429/175648,57725,100,0.0001,,4.0,max,0.473919284025667
97,97,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220429/182401,8221,50,0.001,,4.0,max,0.5893508707830959
98,98,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220429/220823,24521,150,1e-05,,4.0,max,0.6337784941284826
99,99,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220429/190834,35100,50,0.01,,4.0,max,0.5869977848238719
100,100,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220429/210520,48753,150,0.001,,4.0,max,0.5522887192990287
101,101,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220429/201558,79133,50,0.0001,,4.0,max,0.6361200213846565
102,102,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220429/225153,69080,25,0.001,,4.0,max,0.6035596124305802
103,103,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,80,../results,../results/20220429/174743,25701,50,0.0001,,4.0,max,0.5770010131712261
104,104,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220429/221313,55788,150,1e-05,,4.0,max,0.5884715982829191
105,105,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220429/215233,53588,50,1e-05,,4.0,max,0.5472919126952199
106,106,4,1.0,../data/dataset.pkl,cuda,unknown,,10,0.0001,clinicalslidingwindow,5,100,../results,../results/20220429/175849,61176,100,0.0001,,4.0,max,0.6375109747500305
107,107,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,80,../results,../results/20220429/211141,68160,25,0.01,,4.0,max,0.6732043842682139
108,108,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220429/215146,4799,50,1e-05,,4.0,max,0.5816266623154116
109,109,4,1.0,../data/dataset.pkl,cuda,unknown,,10,1e-05,clinicalslidingwindow,5,100,../results,../results/20220429/202249,46823,100,0.0001,,4.0,max,0.6223288850624192
